2021-09-22;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-09-22;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-09-22;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-09-22;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-09-22;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-09-22;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-09-22;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-09-22;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-09-22;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-09-22;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-09-22;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-09-22;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-09-22;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-09-22;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-09-22;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-08-06;Mensa-Vital: Ofengemüse mit Basilikum-Dip und Sü?kartoffelpüree_430;Schneller Teller: Seelachsfilet "Florentine" an Rahmspinat und Salzkartoffeln_290;Mensa-Vital: Asiatische Gemüsepfanne mit Falafelb?llchen und Glasnudeln_280;Spaghetti "Carbonara"_230;Sommerlicher Salatteller mit einem Sü?kartoffel - Amaranth - Bratling und Tomatensalsa_330;Pfannkuchen mit Apfelmus_185
2021-08-05;Schnitzelburger von der Pute im Kürbisbun_405;Sommerlicher Salatteller mit Fischnuggets und Remouladenso?e_280;Mensa-Vital: Asiatische Gemüsepfanne mit Falafelb?llchen und Glasnudeln_255;Pfannkuchen mit Apfelmus_185
2021-08-04;Mensa-Vital: Bohnen - Zucchini - Chili mit Vollkornreis_205;Sommerlicher Salatteller mit Fajita Chicken, Jalapenos und Salsadressing_330;Pizza "Salami"_305;Schneller Teller: Sü?kartoffelgratin mit Spinat und Salatgarnitur_290
2021-08-03;Mensa-Vital: Seelachsfilet auf feurigem Gemüsecurry und Ingwerreis_330;Sommerlicher Salatteller mit einer überbackenen Zucchini "mediterrane Art"_280;Vegane Pita gefüllt mit Sojagyros und Gemüse_305;Chilli Wiener mit Chips_280
2021-08-02;Lahmacun mit H?hnchenstreifen und Limetten - Joghurtdip_465;Mensa-Vital: Feurige Pilzpfanne mit Paprika und Mandelstiften, dazu Couscous und Limettenjoghurt_230;H?hnchenfiletspie? mit Kr?uterrahmso?e_280;Sommerlicher Salatteller mit hausgemachtem Antipasti und Baguette_280
2021-07-30;Lahmacun mit H?hnchenstreifen und Minzjoghurt_465;Mensa-Vital: Tagliatelle mit Lauch-Soja-So?e und gehackten Walnüssen_305;Sommerlicher Salatteller mit Falafelb?llchen_330
2021-07-29;Mensa-Vital: Moussaka vom Rind mit Eisbergsalat_440;Chicken Nuggets "Honey - B.B.Q."_305;Schneller Teller: Grünkohl - Hanfbratling mit rotem Balsamico - Linsengemüse und Salatbouquet_290;Sommerlicher Salatteller mit gebratenen Gemüsemaultaschen_280
2021-07-28;Schweinerückensteak an Pfefferrahmso?e_280;Paprika - Tomatenhühnchen "Harissa"_345;Asia Ramen Bowl Tofu_440;Mensa-Vital: Bohnen-Gemüse-Ragout mit Sojasprossen, Erdnüssen und Kr?uterkartoffeln_230
